Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),walk-jump
3.023929250E0,7.057838969E0,-6.859333599E0,-2.238305966E0,1.009324338E1,1
3.033852250E0,6.952655160E0,-5.521363188E0,-1.088112454E0,8.944766847E0,1
3.043774250E0,6.356007029E0,-4.518882623E0,-7.762248214E-1,7.837196596E0,1
3.053697250E0,5.477550586E0,-3.816919121E0,-1.959249207E-1,6.679133070E0,1
3.063620250E0,2.969172254E0,-5.275328726E-1,2.379871734E0,3.841622610E0,1
3.073542250E0,1.058876960E0,1.254952227E0,3.912154477E0,4.242767748E0,1
3.083465250E0,8.856672299E-1,2.506755145E0,3.265659417E0,4.211028286E0,1
3.093387250E0,-7.325542628E0,1.053559970E1,-5.334256965E-1,1.284316857E1,1
3.103310250E0,-2.760931738E1,2.480499977E1,-7.166455677E0,3.780106489E1,1
3.113232250E0,-3.685411616E1,3.064821359E1,-5.029475527E0,4.819579336E1,1
3.123155250E0,-2.906327901E1,2.676262652E1,9.757634676E-1,3.952043116E1,1
3.133077250E0,-2.283115986E1,2.249602085E1,6.447175646E0,3.269401915E1,1
3.143000250E0,-2.061789050E1,1.630034389E1,8.683491805E0,2.768034771E1,1
3.152922250E0,-1.732098239E1,9.849445317E0,6.875002967E0,2.107827483E1,1
3.162845250E0,-1.510616119E1,8.158280861E0,3.982460228E0,1.762423450E1,1
3.172768250E0,-1.318624313E1,8.870848289E0,1.794681222E0,1.599343109E1,1
3.182690250E0,-1.152397795E1,9.637598940E0,1.426732314E-1,1.502350614E1,1
3.192613250E0,-9.526413549E0,8.933355609E0,-3.567900825E-1,1.306463535E1,1
3.202535250E0,-7.156762748E0,6.972797064E0,1.972803783E-1,9.993901714E0,1
3.212458250E0,-4.601321347E0,4.591672856E0,1.408198979E0,6.651213582E0,1
3.222380250E0,-2.015310702E0,2.557067512E0,2.720529349E0,4.242799951E0,1
3.232303250E0,2.960404354E-1,1.158567894E0,3.534768162E0,3.731555368E0,1
3.242225250E0,1.860930176E0,1.251309997E-1,3.215615437E0,3.717378313E0,1
3.252148250E0,2.545834426E0,-6.796815169E-1,1.842534835E0,3.215303175E0,1
3.262070250E0,2.929012408E0,-1.754107978E0,1.584373430E-1,3.417764017E0,1
3.271993250E0,3.555136353E0,-3.451423704E0,-1.309707309E0,5.125100322E0,1
3.281916250E0,4.180872043E0,-5.167837606E0,-1.929737871E0,6.921714008E0,1
3.291838250E0,5.033167459E0,-6.903018147E0,-1.599502333E0,8.691538524E0,1
3.301761250E0,5.547584442E0,-8.589493720E0,-9.511841118E-1,1.026936447E1,1
3.311683250E0,5.679516923E0,-9.506883264E0,-3.550920145E-1,1.107988412E1,1
3.321606250E0,5.693976502E0,-9.925576065E0,7.468648553E-2,1.144307680E1,1
3.331528250E0,5.687839850E0,-1.017953584E1,2.193418499E-1,1.166287199E1,1
3.341451250E0,5.651231602E0,-1.043148184E1,3.639775165E-1,1.186948658E1,1
3.351373250E0,5.609710523E0,-1.085075761E1,3.964856601E-1,1.222149720E1,1
3.361296250E0,5.616381027E0,-1.115922162E1,1.713164020E-1,1.249405108E1,1
3.371218250E0,5.706800616E0,-1.130096749E1,1.000470658E-1,1.266054694E1,1
3.381141250E0,5.868349244E0,-1.113575909E1,2.796909992E-1,1.259050755E1,1
3.391064250E0,6.111449574E0,-1.057781894E1,5.305085206E-1,1.222789878E1,1
3.400986667E0,6.261442350E0,-9.913245456E0,6.609575629E-1,1.174372005E1,1
3.410909667E0,6.272100070E0,-9.522563742E0,5.482244146E-1,1.141573517E1,1
3.420831667E0,6.242666355E0,-9.301871697E0,2.290529788E-1,1.120482778E1,1
3.430754667E0,6.244329888E0,-9.154697864E0,-1.881657386E-1,1.108312028E1,1
3.440676667E0,6.262314169E0,-9.107538900E0,-5.540213442E-1,1.106665185E1,1
3.450599667E0,6.297934238E0,-9.135473973E0,-9.059629154E-1,1.113290749E1,1
3.460521667E0,6.356395285E0,-9.251581550E0,-1.198531859E0,1.128857833E1,1
3.470444667E0,6.376871064E0,-9.400114861E0,-1.378102190E0,1.144228166E1,1
3.480366667E0,6.388278982E0,-9.461737497E0,-1.465376562E0,1.151007877E1,1
3.490289667E0,6.349954576E0,-9.526376712E0,-1.390189555E0,1.153284021E1,1
3.500212667E0,6.156862559E0,-9.551163644E0,-1.016292858E0,1.140896729E1,1
3.510134667E0,5.688207055E0,-9.359563835E0,-3.835782604E-3,1.095249512E1,1
3.520057667E0,5.038029419E0,-9.012985330E0,1.529837437E0,1.043820136E1,1
3.529979667E0,4.493413321E0,-8.654280869E0,1.721716157E0,9.902103169E0,1
3.539902667E0,3.316492771E0,-7.686836820E0,2.105236640E-1,8.374419670E0,1
3.549824667E0,-1.434996184E0,-5.273585671E0,1.922984337E0,5.793771538E0,1
3.559747667E0,-4.561316451E0,-2.444158362E0,5.749526221E0,7.735410114E0,1
3.569669667E0,2.654343545E-1,-1.023346354E0,5.121467432E0,5.229447563E0,1
3.579592667E0,6.568966717E-1,1.936306048E0,3.341562123E0,3.917503258E0,1
3.589515667E0,-8.059264696E0,1.082365693E1,-1.688125657E0,1.359974504E1,1
3.599437667E0,-2.273552280E1,2.414256403E1,-9.111726092E0,3.439172789E1,1
3.609360667E0,-2.872920887E1,3.152612390E1,-1.081486155E1,4.400255857E1,1
3.619282667E0,-2.265332732E1,3.117723224E1,-2.817567401E0,3.864106280E1,1
3.629205667E0,-2.162457989E1,2.603266947E1,2.587514548E0,3.394138428E1,1
3.639127667E0,-2.952751986E1,1.937569164E1,3.565035689E0,3.549649750E1,1
3.649050667E0,-2.681197936E1,9.767080852E0,9.214240061E0,2.998633564E1,1
3.658972667E0,-1.876264967E1,9.021901749E0,1.079183171E1,2.344984787E1,1
3.668895667E0,-1.176576266E1,9.772420530E0,6.249232779E0,1.652229658E1,1
3.678818667E0,-7.817260720E0,1.030651749E1,1.167131141E0,1.298830485E1,1
3.688740667E0,-5.618307685E0,9.994735762E0,-1.294678211E0,1.153847112E1,1
3.698663667E0,-4.012252961E0,9.043504288E0,-2.155225217E0,1.012561797E1,1
3.708585667E0,-2.815265352E0,7.443866884E0,-2.154448707E0,8.244908878E0,1
3.718508667E0,-2.179954847E0,5.273346519E0,-1.692405819E0,5.951858878E0,1
3.728430667E0,-1.915873538E0,2.729472665E0,-1.108074848E0,3.514032201E0,1
3.738353667E0,-1.624609693E0,2.251786137E-1,-4.159557188E-1,1.692064190E0,1
3.748275667E0,-1.128661140E0,-1.921453536E0,1.976592779E-1,2.237169830E0,1
3.758198667E0,-2.789063394E-1,-3.851199592E0,8.041114354E-1,3.944125029E0,1
3.768121667E0,8.318026793E-1,-5.366092715E0,1.272101526E0,5.577193651E0,1
3.778043667E0,1.963759310E0,-6.475662696E0,1.148936945E0,6.863717221E0,1
3.787966667E0,2.942183261E0,-7.178720212E0,6.492198622E-1,7.785367856E0,1
3.797888667E0,3.730700757E0,-7.838328238E0,1.106316773E-1,8.681575725E0,1
3.807811667E0,4.385618146E0,-8.609057334E0,-1.555277868E-1,9.663006965E0,1
3.817733667E0,4.826454352E0,-9.162503897E0,-2.057108939E-1,1.035801411E1,1
3.827656667E0,5.193871749E0,-9.800560840E0,-2.053133198E-1,1.109366712E1,1
3.837578667E0,5.486359416E0,-1.021690189E1,3.517564338E-2,1.159682979E1,1
3.847501667E0,5.556759893E0,-1.033438999E1,3.064069641E-1,1.173759270E1,1
3.857424667E0,5.464116023E0,-1.036242622E1,3.886141384E-1,1.172123979E1,1
3.867346667E0,5.331362008E0,-1.031311665E1,4.262444794E-1,1.161746445E1,1
3.877269667E0,5.168465597E0,-1.008663411E1,4.704658020E-1,1.134348105E1,1
3.887191667E0,5.053984716E0,-9.905697870E0,3.614105157E-1,1.112637539E1,1
3.897114667E0,4.955391304E0,-9.766292648E0,1.711912350E-1,1.095288462E1,1
3.907036667E0,4.837540673E0,-9.638853167E0,-1.296525785E-1,1.078545780E1,1
3.916959667E0,4.739301895E0,-9.659337133E0,-5.832083789E-1,1.077515236E1,1
3.926882667E0,4.650662491E0,-9.781415302E0,-1.073342972E0,1.088378666E1,1
3.936804667E0,4.568891227E0,-1.002122833E1,-1.480662353E0,1.111270198E1,1
3.946727667E0,4.424092240E0,-1.034975648E1,-1.748664805E0,1.139069269E1,1
3.956649667E0,4.232344497E0,-1.069594907E1,-1.872981287E0,1.165436078E1,1
3.966572667E0,4.084354685E0,-1.088820552E1,-1.905544431E0,1.178414495E1,1
3.976494667E0,4.000547420E0,-1.101744302E1,-1.884615931E0,1.187182410E1,1
3.986417667E0,3.962078589E0,-1.115040051E1,-1.951994712E0,1.199332238E1,1
3.996339667E0,4.005892360E0,-1.098091429E1,-1.896754897E0,1.184167773E1,1
4.006262667E0,4.232847650E0,-1.016931608E1,-1.509692025E0,1.111805553E1,1
4.016185667E0,4.618461582E0,-8.967056621E0,-1.061316346E0,1.014222284E1,1
4.026107667E0,5.003411563E0,-7.267936444E0,-1.002302737E0,8.880407547E0,1
4.036030667E0,4.969204767E0,-5.526174277E0,-3.353337977E-1,7.439357964E0,1
4.045952667E0,4.561625184E0,-5.912480519E0,6.008434352E-1,7.491786372E0,1
4.055875667E0,4.384087930E0,-5.392704563E0,6.061650592E-1,6.976311745E0,1
4.065797667E0,3.349363478E0,-2.145055740E0,6.568984258E-1,4.031254815E0,1
4.075720667E0,2.144317237E0,5.209541702E-1,1.634792034E0,2.746276507E0,1
4.085643667E0,-1.372970089E0,5.429190019E0,7.635714468E-1,5.651919363E0,1
4.095565667E0,-1.847707048E1,2.323030249E1,-6.909824890E0,3.047613439E1,1
4.105488667E0,-3.671212705E1,3.829855852E1,-1.015672118E1,5.401591286E1,1
4.115410667E0,-3.253495805E1,3.519446352E1,-2.460731710E0,4.799196764E1,1
4.125333667E0,-2.768453362E1,3.332774928E1,6.047990327E0,4.374643369E1,1
4.135255667E0,-2.597542757E1,2.961636714E1,1.573552624E1,4.242002859E1,1
4.145178667E0,-2.043051764E1,1.880347610E1,1.681370252E1,3.246039675E1,1
4.155101667E0,-1.403303222E1,1.129256036E1,4.211762298E0,1.849829329E1,1
4.165023667E0,-9.853594501E0,9.127545733E0,-1.025110459E-1,1.343189950E1,1
4.174946667E0,-6.840461710E0,8.117074948E0,-9.488183284E-1,1.065734856E1,1
4.184868667E0,-5.068084692E0,7.985074639E0,-1.684793329E0,9.606530487E0,1
4.194791667E0,-4.110924726E0,7.586693897E0,-2.188567210E0,8.902103842E0,1
4.204713667E0,-3.452049941E0,5.847752427E0,-1.964135871E0,7.068994763E0,1
4.214636667E0,-2.787273561E0,3.321757604E0,-1.319217221E0,4.532471904E0,1
4.224559667E0,-1.929713897E0,9.122574431E-1,-5.817266214E-1,2.212332531E0,1
4.234481667E0,-9.438043410E-1,-1.053533190E0,1.151878095E-1,1.419143068E0,1
4.244404667E0,1.481900793E-1,-2.432086785E0,6.560014629E-1,2.523359735E0,1
4.254326667E0,1.086406821E0,-3.297172401E0,6.574258447E-1,3.533247000E0,1
4.264249667E0,1.931513085E0,-4.314076293E0,1.657521550E-1,4.729637495E0,1
4.274171667E0,2.645871515E0,-5.433993507E0,-6.678502607E-1,6.080702712E0,1
4.284094667E0,3.336427099E0,-6.851452721E0,-1.358855495E0,7.740842230E0,1
4.294016667E0,3.915008503E0,-8.591268935E0,-1.531495707E0,9.564657473E0,1
4.303939667E0,4.300382114E0,-1.047877061E1,-8.707650892E-1,1.136028836E1,1
4.313862667E0,4.428571500E0,-1.189133980E1,2.087736654E-1,1.269093354E1,1
4.323784667E0,4.418630649E0,-1.225473490E1,7.978689480E-1,1.305141445E1,1
4.333707667E0,4.383354104E0,-1.275586233E1,6.828425217E-1,1.350526160E1,1
4.343629667E0,4.309282746E0,-1.285210984E1,4.983488345E-1,1.356447554E1,1
4.353552667E0,4.219731469E0,-1.251660128E1,4.193903732E-1,1.321542014E1,1
4.363474667E0,4.184661623E0,-1.211725516E1,3.358032560E-1,1.282388511E1,1
4.373397667E0,4.280713250E0,-1.190903114E1,2.204704356E-1,1.265694022E1,1
4.383320667E0,4.625680847E0,-1.169791625E1,2.281068993E-1,1.258134335E1,1
4.393242667E0,5.018744717E0,-1.108413870E1,4.795617306E-1,1.217685955E1,1
4.403165125E0,5.268600919E0,-1.027655168E1,6.829594660E-1,1.156858261E1,1
4.413087125E0,5.392687021E0,-9.596364959E0,4.986072814E-1,1.101906997E1,1
4.423010125E0,5.493342161E0,-9.213732523E0,2.974946836E-2,1.072709467E1,1
4.432933125E0,5.592572919E0,-9.051990936E0,-4.680479783E-1,1.065056246E1,1
4.442855125E0,5.704485703E0,-9.047500859E0,-8.845223451E-1,1.073223223E1,1
4.452778125E0,5.770294361E0,-9.108983163E0,-1.239699765E0,1.085388072E1,1
4.462700125E0,5.817111847E0,-9.235590000E0,-1.589819344E0,1.103006974E1,1
4.472623125E0,5.712953641E0,-9.461966123E0,-1.866267514E0,1.120935309E1,1
4.482545125E0,5.370679271E0,-9.701178054E0,-2.034916416E0,1.127377205E1,1
4.492468125E0,4.735885075E0,-9.883356829E0,-1.917380365E0,1.112590208E1,1
4.502391125E0,3.901641768E0,-1.006882934E1,-1.419315705E0,1.089121618E1,1
4.512313125E0,3.060570959E0,-9.921811627E0,-8.385046848E-1,1.041693480E1,1
4.522236125E0,2.720436378E0,-7.822302189E0,4.806271664E-1,8.295793398E0,1
4.532158125E0,1.171337044E0,-4.958780351E0,3.493011441E0,6.177593541E0,1
4.542081125E0,-1.200041610E0,-1.886083728E0,7.018798864E0,7.366203173E0,1
4.552003125E0,1.402399710E0,-1.528762718E0,5.308546173E0,5.699517775E0,1
4.561926125E0,3.790792592E0,-1.472795509E0,3.375525091E0,5.285206214E0,1
4.571849125E0,2.516973739E0,1.443679299E0,2.661047963E0,3.937072895E0,1
4.581771125E0,-5.996659375E0,1.038754586E1,-2.195572175E0,1.219350523E1,1
4.591694125E0,-3.359515180E1,3.318675653E1,-1.287889359E1,4.894753246E1,1
4.601616125E0,-4.494335544E1,4.169944181E1,-1.111810634E1,6.230859438E1,1
4.611539125E0,-3.752741369E1,3.413056965E1,-4.148604768E0,5.089610480E1,1
4.621461125E0,-3.284967625E1,2.266123977E1,4.195952597E0,4.012778384E1,1
4.631384125E0,-2.451073747E1,1.104447820E1,1.461738190E1,3.060105560E1,1
4.641307125E0,-1.718132750E1,7.776845934E0,1.255044730E1,2.265372099E1,1
4.651229125E0,-1.211067822E1,8.780835081E0,5.863177382E0,1.606699849E1,1
4.661152125E0,-9.418979148E0,1.030064922E1,4.495807171E-1,1.396505157E1,1
4.671074125E0,-7.409603369E0,1.043121989E1,-2.011916978E0,1.295223457E1,1
4.680997125E0,-5.568805742E0,8.909133518E0,-2.478715991E0,1.079482702E1,1
4.690919125E0,-3.960124449E0,5.988442283E0,-2.174843795E0,7.501597974E0,1
4.700842125E0,-2.546128541E0,2.499502258E0,-1.945218374E0,4.063761387E0,1
4.710765125E0,-1.346516116E0,-7.367175972E-1,-1.376604134E0,2.061770455E0,1
4.720687125E0,-2.769674027E-1,-3.285646954E0,-5.847630805E-1,3.348751216E0,1
4.730610125E0,8.129226047E-1,-4.938377661E0,3.934006691E-2,5.004993979E0,1
4.740532125E0,1.918964961E0,-5.673808871E0,4.040133655E-1,6.003145877E0,1
4.750455125E0,2.978304436E0,-6.391713637E0,3.380485868E-1,7.059644281E0,1
4.760377125E0,3.618130746E0,-6.916082581E0,-1.243761241E-1,7.806313969E0,1
4.770300125E0,4.279094741E0,-7.820816996E0,-4.947200525E-1,8.928638094E0,1
4.780223125E0,4.717484472E0,-8.860993391E0,-5.084738000E-1,1.005138842E1,1
4.790145125E0,4.864788698E0,-9.857480561E0,-1.188388109E-2,1.099255354E1,1
4.800068125E0,4.906246626E0,-1.065813863E1,3.225476182E-1,1.173759822E1,1
4.809990125E0,5.000218983E0,-1.125048613E1,6.737746596E-1,1.233002840E1,1
4.819913125E0,5.084674997E0,-1.158155665E1,1.263624233E0,1.271153494E1,1
4.829836125E0,5.111214924E0,-1.189057615E1,1.925990975E0,1.308509689E1,1
4.839758125E0,4.952444308E0,-1.185159160E1,2.220169072E0,1.303518618E1,1
4.849681125E0,4.692378282E0,-1.164194904E1,2.009238954E0,1.271182255E1,1
4.859603125E0,4.392562007E0,-1.125125914E1,1.370479760E0,1.215580717E1,1
4.869526125E0,4.201311570E0,-1.073463892E1,5.685785723E-1,1.154152387E1,1
4.879448125E0,4.153239856E0,-1.014749661E1,-3.314433893E-2,1.096458788E1,1
4.889371125E0,4.243922569E0,-9.908559498E0,-2.909141632E-1,1.078309145E1,1
4.899294125E0,4.398022722E0,-9.737444825E0,-4.325770140E-1,1.069334178E1,1
4.909216125E0,4.601240655E0,-9.622800221E0,-6.026748562E-1,1.068330083E1,1
4.919139125E0,4.705527793E0,-9.609417114E0,-7.612010586E-1,1.072671041E1,1
4.929061125E0,4.733249150E0,-9.642082000E0,-1.013669797E0,1.078892577E1,1
4.938984125E0,4.635447451E0,-9.824742000E0,-1.405868279E0,1.095396705E1,1
4.948907125E0,4.416323045E0,-1.020601087E1,-1.805910215E0,1.126622735E1,1
4.958829125E0,4.045282421E0,-1.065200607E1,-1.947888798E0,1.155957672E1,1
4.968752125E0,3.541581337E0,-1.096133898E1,-1.907376949E0,1.167612254E1,1
4.978674125E0,3.043202974E0,-1.096595945E1,-1.936989588E0,1.154405820E1,1
4.988597125E0,2.673045280E0,-1.068308636E1,-2.040629146E0,1.119989610E1,1
4.998519125E0,2.264220825E0,-1.008106288E1,-2.524105003E0,1.063605335E1,1
5.008442125E0,1.559505332E0,-8.880914270E0,-4.763285712E0,1.019762649E1,1
5.018365125E0,1.164473582E0,-6.392514705E0,-5.125594981E0,8.275987366E0,1
5.028287125E0,1.457264720E0,-4.597121292E0,7.875438432E-2,4.823209190E0,1
5.038210125E0,1.580716984E0,-2.179977651E0,2.746048937E0,3.846004876E0,1
5.048132125E0,1.578952879E-1,2.263713872E0,2.397434431E0,3.301063960E0,1
5.058055125E0,-4.092155748E0,7.945339301E0,3.343854232E0,9.542301420E0,1
5.067978125E0,-1.809931696E1,2.358514662E1,5.206374850E0,3.018196075E1,1
5.077900125E0,-3.661510303E1,4.226589668E1,7.631369548E0,5.643854705E1,1
5.087823125E0,-3.612385272E1,4.157868512E1,6.473327318E0,5.545830648E1,1
5.097745125E0,-2.547495269E1,3.219619143E1,4.997077274E0,4.135865977E1,1
5.107668125E0,-1.866381184E1,2.038435037E1,2.592819142E0,2.775936461E1,1
5.117591125E0,-1.712922763E1,1.170718291E1,4.848640589E-1,2.075340127E1,1
5.127513125E0,-1.509453575E1,8.283709484E0,-2.007699966E-1,1.721932522E1,1
5.137436125E0,-1.290656145E1,8.088341146E0,-2.454848242E-1,1.523354370E1,1
5.147358125E0,-1.072169786E1,9.452674313E0,-7.013489592E-1,1.431082622E1,1
5.157281125E0,-8.342120245E0,9.760368834E0,-9.256996071E-1,1.287294410E1,1
5.167203125E0,-5.652846603E0,8.314205053E0,-3.022355604E-1,1.005843063E1,1
5.177126125E0,-3.113887333E0,5.842180615E0,7.201699769E-1,6.659280251E0,1
5.187049125E0,-1.126636834E0,3.010581651E0,1.614168320E0,3.597005949E0,1
5.196971125E0,1.602441144E-1,5.692387229E-1,1.910057312E0,1.999507398E0,1
5.206894125E0,8.549711019E-1,-1.083566244E0,1.630497254E0,2.136261380E0,1
5.216816125E0,1.256007065E0,-2.394594439E0,9.603268182E-1,2.869471009E0,1
5.226739125E0,1.565472708E0,-3.443558614E0,-3.601702116E-4,3.782697564E0,1
5.236662125E0,2.029674972E0,-4.628751805E0,-9.799079740E-1,5.148314618E0,1
5.246584125E0,2.418408394E0,-5.953689941E0,-1.881734569E0,6.695972526E0,1
5.256507125E0,2.879020176E0,-7.709773693E0,-2.210826391E0,8.521567984E0,1
5.266429125E0,3.170219701E0,-9.170390621E0,-1.821524620E0,9.872401382E0,1
5.276352125E0,3.231620436E0,-1.059815555E1,-1.166879711E0,1.114117947E1,1
5.286275125E0,3.209575848E0,-1.183650344E1,-6.851089755E-1,1.228306009E1,1
5.296197125E0,3.203271380E0,-1.267549703E1,-1.855626313E-1,1.307530519E1,1
5.306120125E0,3.229824756E0,-1.305246936E1,4.838360818E-1,1.345484380E1,1
5.316042125E0,3.208062589E0,-1.291691336E1,6.118806394E-1,1.332338974E1,1
5.325965125E0,3.244837774E0,-1.260065150E1,4.432049131E-1,1.301928650E1,1
5.335888125E0,3.320770009E0,-1.217206813E1,4.768345892E-1,1.262593075E1,1
5.345810125E0,3.405975636E0,-1.185429535E1,5.332263064E-1,1.234541691E1,1
5.355733125E0,3.563470682E0,-1.165092100E1,5.387250646E-1,1.219559380E1,1
5.365655125E0,3.740425261E0,-1.144964815E1,6.395965147E-1,1.206210212E1,1
5.375578125E0,4.033036012E0,-1.116817488E1,7.623166343E-1,1.189851404E1,1
5.385501125E0,4.407276818E0,-1.080154978E1,9.043840941E-1,1.170108872E1,1
5.395423125E0,4.703587394E0,-1.046319246E1,9.109880126E-1,1.150791163E1,1
5.405346375E0,4.840386513E0,-1.021592774E1,7.530406845E-1,1.132967747E1,1
5.415268375E0,4.939214398E0,-1.009143117E1,5.462948334E-1,1.124861147E1,1
5.425191375E0,4.999186950E0,-1.001311590E1,3.073530801E-1,1.119592900E1,1
5.435113375E0,4.914958978E0,-1.013593783E1,1.530804712E-2,1.126473665E1,1
5.445036375E0,4.690338188E0,-1.043344651E1,-1.645873896E-1,1.144041814E1,1
5.454959375E0,4.419422654E0,-1.064904153E1,-1.482117140E-1,1.153062656E1,1
5.464881375E0,4.173986362E0,-1.076269386E1,-8.901336987E-2,1.154407487E1,1
5.474804375E0,3.887937648E0,-1.079078623E1,-8.812572598E-2,1.147017405E1,1
5.484726375E0,3.415749841E0,-1.050378383E1,-4.237103327E-1,1.105334122E1,1
5.494649375E0,2.267749912E0,-9.195485702E0,-3.205666984E0,9.998797316E0,1
5.504572375E0,2.366540083E0,-6.566727818E0,-1.786785142E0,7.205208348E0,1
5.514494375E0,2.226105750E0,-3.848185937E0,3.793650492E-1,4.461838148E0,1
5.524417375E0,1.175969793E0,-6.975465149E-1,2.072725682E0,2.483076287E0,1
5.534339375E0,-1.410491087E0,6.564314672E0,4.199700662E0,7.919419036E0,1
5.544262375E0,-1.129376839E1,2.172257221E1,4.799944246E0,2.494912449E1,1
5.554185375E0,-2.780545638E1,4.032308209E1,-4.314589532E-1,4.898245105E1,1
5.564107375E0,-3.178283070E1,4.479161785E1,-1.882261988E0,5.495434712E1,1
5.574030375E0,-2.526519669E1,3.836588804E1,1.255573786E0,4.595484734E1,1
5.583952375E0,-2.259373250E1,3.237173887E1,2.636546960E0,3.956460041E1,1
5.593875375E0,-2.062691860E1,2.144755661E1,2.723808467E0,2.988120794E1,1
5.603798375E0,-1.620770528E1,1.189008382E1,1.804129153E0,2.018213779E1,1
5.613720375E0,-1.244447003E1,8.867703071E0,7.516712666E-1,1.529921572E1,1
5.623643375E0,-9.504077185E0,8.758657177E0,1.620438874E-1,1.292547163E1,1
5.633565375E0,-6.911036434E0,9.203016331E0,-1.196152846E-1,1.150965864E1,1
5.643488375E0,-4.905059057E0,8.427708864E0,1.496910596E-1,9.752347844E0,1
5.653411375E0,-3.151494870E0,6.229200218E0,8.100510371E-1,7.027875778E0,1
5.663333375E0,-1.739205179E0,3.311878733E0,1.375249919E0,3.985559903E0,1
5.673256375E0,-7.463573170E-1,6.476697654E-1,1.515993569E0,1.809630313E0,1
5.683178375E0,-1.600008702E-1,-1.488757238E0,1.239422607E0,1.943750702E0,1
5.693101375E0,2.279522404E-1,-3.101179579E0,1.602394732E-1,3.113672060E0,1
5.703024375E0,6.562657571E-1,-4.233456053E0,-1.089871881E0,4.420481378E0,1
5.712946375E0,1.405111357E0,-5.825965701E0,-1.983187269E0,6.312625921E0,1
5.722869375E0,2.162850864E0,-7.684697324E0,-2.347379926E0,8.321219222E0,1
5.732791375E0,2.598210568E0,-9.562423042E0,-2.272464230E0,1.016635265E1,1
5.742714375E0,2.747446421E0,-1.092268070E1,-1.829844038E0,1.141059791E1,1
5.752637375E0,2.788206485E0,-1.185417256E1,-1.202812021E0,1.223692197E1,1
5.762559375E0,2.729211879E0,-1.236051805E1,-6.305906332E-1,1.267393579E1,1
5.772482375E0,2.757261265E0,-1.264539205E1,-1.795001650E-1,1.294374946E1,1
5.782405375E0,2.835498180E0,-1.257563477E1,3.358371699E-1,1.289571349E1,1
5.792327375E0,2.879919185E0,-1.238244277E1,7.832544172E-1,1.273704482E1,1
5.802250375E0,2.858335943E0,-1.196001886E1,1.091112733E0,1.234514732E1,1
5.812172375E0,2.882348411E0,-1.182055809E1,1.327619669E0,1.223912169E1,1
5.822095375E0,2.965286195E0,-1.193004837E1,1.432293016E0,1.237620457E1,1
5.832018375E0,3.037011358E0,-1.206296961E1,1.368381779E0,1.251443737E1,1
5.841940375E0,3.097777377E0,-1.205587109E1,1.282967992E0,1.251344315E1,1
5.851863375E0,3.206839059E0,-1.194947984E1,1.234477032E0,1.243373711E1,1
5.861785375E0,3.299303419E0,-1.178420478E1,1.101026030E0,1.228678736E1,1
5.871708375E0,3.352035364E0,-1.158372714E1,8.519159317E-1,1.208902958E1,1
5.881631375E0,3.402658218E0,-1.136799763E1,5.668617932E-1,1.187984786E1,1
5.891553375E0,3.425783663E0,-1.122295393E1,2.588421671E-1,1.173702211E1,1
5.901476375E0,3.382551397E0,-1.115704412E1,-6.929297727E-2,1.165873445E1,1
5.911398375E0,3.249248329E0,-1.112086038E1,-3.883696882E-1,1.159232424E1,1
5.921321375E0,3.034943198E0,-1.102598931E1,-6.538450098E-1,1.145472975E1,1
5.931244375E0,2.792200425E0,-1.086815892E1,-7.928146148E-1,1.124908070E1,1
5.941166375E0,2.615644333E0,-1.067193338E1,-8.042810047E-1,1.101719680E1,1
5.951089375E0,2.586840657E0,-1.046408241E1,-6.825209248E-1,1.080067591E1,1
5.961011375E0,2.561321946E0,-1.004157313E1,-6.926810467E-1,1.038621048E1,1
5.970934375E0,2.341545282E0,-8.620364095E0,-1.555468122E0,9.067138055E0,1
5.980857375E0,2.386668245E0,-5.802393821E0,-1.888265324E0,6.552061149E0,1
