Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
2.400934785E2,7.632472917E-1,-2.725475509E0,1.551106099E0,3.227490249E0,0
2.401034045E2,6.870992947E-1,-2.768201113E0,8.939749539E-1,2.989018913E0,0
2.401133315E2,6.992793372E-1,-2.486699195E0,2.210516854E-1,2.592591045E0,0
2.401232575E2,9.931294057E-1,-1.842922506E0,-5.706824005E-1,2.169872757E0,0
2.401331835E2,1.361218648E0,-8.421586829E-1,-6.728835440E-1,1.736352417E0,0
2.401431095E2,1.547313302E0,2.315433079E-1,4.583750025E-1,1.630306230E0,0
2.401530365E2,1.464497725E0,7.884490836E-1,2.118928041E0,2.693744901E0,0
2.401629625E2,1.085330349E0,6.884231043E-1,3.370781829E0,3.607497537E0,0
2.401728885E2,5.855553782E-1,-1.623274773E-1,3.577552239E0,3.628788411E0,0
2.401828145E2,2.653472310E-1,-1.623722670E0,2.644890937E0,3.114856743E0,0
2.401927415E2,7.100168717E-1,-2.522925035E0,1.257266994E0,2.906887508E0,0
2.402026675E2,2.010284728E0,-1.791152428E0,9.332623959E-2,2.694101241E0,0
2.402125935E2,2.779425429E0,-7.355037153E-2,3.402200966E-1,2.801136392E0,0
2.402225205E2,2.574250140E0,9.793098038E-1,1.655155986E0,3.213308701E0,0
2.402324465E2,2.172414862E0,1.335399390E0,1.886477977E0,3.171983137E0,0
2.402423725E2,1.952537919E0,1.267873405E0,1.272366990E0,2.653078410E0,0
2.402522985E2,2.306757858E0,1.248931934E0,5.763426514E-1,2.685727768E0,0
2.402622255E2,2.686259987E0,1.640545110E0,5.497809434E-1,3.195252738E0,0
2.402721515E2,2.731090590E0,2.254684601E0,2.103657453E0,4.119202974E0,0
2.402820775E2,2.681571982E0,2.587145589E0,4.455964243E0,5.808594316E0,0
2.402920035E2,2.938928701E0,2.904907261E0,5.199169911E0,6.641321846E0,0
2.403019305E2,3.806377761E0,3.816090571E0,3.250458995E0,6.294167346E0,0
2.403118565E2,4.483967144E0,5.013701493E0,1.345156785E0,6.859490563E0,0
2.403217825E2,5.027913736E0,5.411936640E0,6.428440583E-1,7.414999879E0,0
2.403317085E2,5.870498680E0,4.802904106E0,3.355122109E-1,7.592312629E0,0
2.403416355E2,5.984563825E0,4.371679553E0,3.393256187E-1,7.419011266E0,0
2.403515615E2,4.849779772E0,4.623833712E0,1.110257760E0,6.792118545E0,0
2.403614875E2,3.464877563E0,4.991791391E0,2.142526381E0,6.443118586E0,0
2.403714145E2,2.466316678E0,4.870808991E0,1.864682773E0,5.769275520E0,0
2.403813405E2,1.706287986E0,4.309485644E0,1.518067284E-1,4.637470269E0,0
2.403912665E2,4.734886663E-1,3.827914810E0,-1.084197597E0,4.006570571E0,0
2.404011925E2,-2.191194657E0,3.398084818E0,-1.044665887E0,4.176079653E0,0
2.404111195E2,-4.896796941E0,2.168814731E0,3.207782507E-1,5.365191172E0,0
2.404210455E2,-5.246054640E0,1.249997882E0,1.790314522E0,5.682324356E0,0
2.404309715E2,-3.510857728E0,2.034894197E0,1.884613153E0,4.474224303E0,0
2.404408975E2,-1.765692481E0,3.222127481E0,1.068120824E0,3.826311218E0,0
2.404508245E2,-3.244751528E-1,4.295359941E0,-3.242054500E-2,4.307720074E0,0
2.404607505E2,9.890620825E-1,5.266908735E0,-8.000025970E-1,5.418355431E0,0
2.404706765E2,1.054369634E0,5.641734554E0,-4.159223896E-1,5.754463966E0,0
2.404806035E2,-3.382965088E-1,5.506545759E0,4.561733066E-1,5.535755125E0,0
2.404905295E2,-1.501272326E0,4.660895703E0,-3.151064515E-3,4.896710864E0,0
2.405004555E2,-1.934078844E0,3.404444250E0,-1.816051041E0,4.316125926E0,0
2.405103815E2,-2.596817761E0,2.543252295E0,-4.425654909E0,5.726955220E0,0
2.405203085E2,-2.545936752E0,1.810549396E0,-5.442618735E0,6.275506494E0,0
2.405302345E2,-1.796435387E0,1.635023584E0,-4.423690829E0,5.046733872E0,0
2.405401605E2,-1.540993924E0,1.657700256E0,-3.791994195E0,4.416090170E0,0
2.405500865E2,-1.215458964E0,9.094162810E-1,-2.553829908E0,2.970930101E0,0
2.405600135E2,-4.262333697E-1,1.482321793E-1,-1.676853980E0,1.736515745E0,0
2.405699395E2,4.857159251E-1,-8.987813652E-1,-1.766345615E0,2.040515801E0,0
2.405798655E2,8.488508213E-1,-1.754875717E0,-2.821168116E0,3.429158212E0,0
2.405897925E2,7.288481221E-1,-2.256617691E0,-4.071410412E0,4.711679714E0,0
2.405997185E2,8.503371835E-1,-2.877927623E0,-5.016862498E0,5.845891724E0,0
2.406096445E2,1.103681543E0,-3.417468923E0,-6.537995185E0,7.459395942E0,0
2.406195705E2,9.724407873E-1,-4.062510949E0,-7.109137761E0,8.245573116E0,0
2.406294975E2,8.342146558E-1,-4.585930890E0,-7.035927697E0,8.439843292E0,0
2.406394235E2,4.099298707E-1,-4.877740281E0,-6.631239563E0,8.242192117E0,0
2.406493495E2,-2.294940781E-2,-5.033956833E0,-6.404084006E0,8.145768228E0,0
2.406592755E2,-7.242997192E-2,-5.272644854E0,-6.035592476E0,8.014637009E0,0
2.406692025E2,-1.056512931E-1,-5.400213557E0,-5.275608222E0,7.550199387E0,0
2.406791285E2,-1.063857034E-1,-5.492614768E0,-4.363610396E0,7.015784389E0,0
2.406890545E2,6.252793148E-3,-5.767628031E0,-3.470398504E0,6.731213707E0,0
2.406989815E2,1.451065502E-1,-6.199218035E0,-2.817532318E0,6.811009361E0,0
2.407089075E2,2.837650833E-1,-6.419904817E0,-2.650175650E0,6.951196405E0,0
2.407188335E2,3.481754527E-1,-6.634491200E0,-2.344800720E0,7.045267209E0,0
2.407287595E2,3.708508819E-1,-6.893132844E0,-1.876010145E0,7.153476417E0,0
2.407386865E2,4.352079687E-1,-7.075561879E0,-1.270973014E0,7.201968778E0,0
2.407486125E2,3.174778629E-1,-7.023201817E0,-2.388061345E-1,7.034428501E0,0
2.407585385E2,-8.487672061E-2,-6.697037112E0,1.226440035E0,6.808940100E0,0
2.407684645E2,-4.215070288E-1,-5.855991154E0,2.856883787E0,6.529325045E0,0
2.407783915E2,-2.494606750E-1,-4.259032359E0,4.361083814E0,6.100872011E0,0
2.407883175E2,3.899309313E-1,-1.734657215E0,5.729514710E0,5.999034972E0,0
2.407982435E2,1.336671159E0,2.252397755E0,7.162241589E0,7.626118935E0,0
2.408081705E2,3.426316345E0,9.102225536E0,8.348430560E0,1.281742744E1,0
2.408180965E2,4.989670022E0,1.656845042E1,8.014162783E0,1.906927270E1,0
2.408280225E2,3.875451212E0,2.034207032E1,6.650855802E0,2.174977770E1,0
2.408379485E2,1.958449746E0,1.916810379E1,4.708410763E0,1.983483955E1,0
2.408478755E2,1.094228641E0,1.186800707E1,2.987640685E0,1.228710401E1,0
2.408578015E2,1.420899716E-1,2.330474457E0,2.425930252E0,3.366962777E0,0
2.408677275E2,-2.494877695E0,-4.529057947E0,1.977064649E0,5.535843679E0,0
2.408776535E2,-6.769485283E0,-8.455859115E0,6.580456495E-2,1.083198110E1,0
2.408875805E2,-8.893697453E0,-1.029739934E1,-1.165843000E0,1.365626147E1,0
2.408975065E2,-7.877688185E0,-1.053394728E1,-7.321649551E-1,1.317414445E1,0
2.409074325E2,-6.177021419E0,-9.336506510E0,1.874129096E0,1.135069634E1,0
2.409173595E2,-5.104936768E0,-6.098635985E0,5.563847888E0,9.706190994E0,0
2.409272855E2,-3.825361916E0,-9.192898893E-1,7.437815015E0,8.414248623E0,0
2.409372115E2,-9.369537431E-1,6.141365098E0,5.367384950E0,8.209937198E0,0
2.409471375E2,3.130574702E0,1.563348063E1,8.288521743E-1,1.596537537E1,0
2.409570645E2,6.380920261E0,2.474709128E1,-2.791630906E0,2.570851753E1,0
2.409669905E2,9.785013678E0,2.367096972E1,-3.922046796E0,2.591223169E1,0
2.409769165E2,9.281686524E0,8.621597273E0,-8.457843075E0,1.523209617E1,0
2.409868425E2,5.720705295E-1,-4.370702484E0,-1.750201453E1,1.804856829E1,0
2.409967695E2,-8.908333619E0,-1.021392683E1,-1.408445498E1,1.954621654E1,0
2.410066955E2,-1.287657342E1,-1.246704613E1,-2.308483078E0,1.807103971E1,0
2.410166215E2,-9.681077081E0,-1.253210927E1,8.442923319E0,1.794602937E1,0
2.410265485E2,-2.588734277E0,-9.728064137E0,1.028449687E1,1.439123528E1,0
2.410364745E2,1.558517445E0,-4.980507435E0,4.484471466E0,6.880764148E0,0
2.410464005E2,1.665831394E0,-1.496015972E0,-3.845683621E0,4.449982083E0,0
2.410563265E2,4.673223388E-1,1.336447796E0,-1.010703154E1,1.020571259E1,0
2.410662535E2,1.036228940E-1,3.862481795E0,-1.327737900E1,1.382817039E1,0
2.410761795E2,1.599705817E0,6.355642163E0,-1.271987506E1,1.430903447E1,0
2.410861055E2,3.612621207E0,7.343700571E0,-9.081734553E0,1.222533732E1,0
2.410960325E2,3.993690975E0,6.016607151E0,-5.436844025E0,9.039270002E0,0
2.411059585E2,2.629274485E0,3.056713843E0,-1.934916165E0,4.472190113E0,0
2.411158845E2,1.444560109E-1,1.983919340E-1,1.655602567E-1,2.960356350E-1,0
2.411258105E2,-1.861046535E0,-1.817511091E0,1.143255206E0,2.841456183E0,0
2.411357375E2,-3.206173938E0,-3.319847903E0,1.689344071E0,4.914755824E0,0
2.411456635E2,-3.641879505E0,-4.432223378E0,1.350135689E0,5.893280647E0,0
2.411555895E2,-2.815920533E0,-4.956532096E0,-1.366465062E-1,5.702218089E0,0
2.411655155E2,-1.590534166E0,-4.264040499E0,-1.460929754E0,4.779765273E0,0
2.411754425E2,-3.679962713E-1,-2.571680288E0,-1.462885063E0,2.981441509E0,0
2.411853685E2,1.001954828E0,-8.730039150E-1,-1.789301784E0,2.228822601E0,0
2.411952945E2,2.688335457E0,-9.769703329E-2,-2.254552454E0,3.509942878E0,0
2.412052215E2,3.590114982E0,3.184229922E-1,-1.195876638E0,3.797425406E0,0
2.412151475E2,3.560366687E0,9.051022053E-2,1.014048697E0,3.703066001E0,0
2.412250735E2,3.004600534E0,-6.620802283E-1,2.117572657E0,3.734981734E0,0
2.412349995E2,2.336794712E0,-1.547984270E0,2.099272041E0,3.501972006E0,0
2.412449265E2,1.763759977E0,-2.212964718E0,1.573084613E0,3.237693206E0,0
2.412548525E2,1.553639113E0,-2.791548461E0,1.028858525E0,3.356350274E0,0
2.412647785E2,1.393039780E0,-3.000870595E0,4.119246483E-1,3.333986514E0,0
2.412747055E2,1.197666763E0,-2.541253717E0,-4.501058336E-1,2.845166321E0,0
2.412846315E2,1.182012598E0,-1.552338107E0,-8.539671350E-1,2.129827985E0,0
2.412945575E2,1.490978011E0,-6.800943303E-1,-7.369472466E-2,1.640419044E0,0
2.413044835E2,1.779151310E0,-3.803602087E-1,1.538738068E0,2.382806773E0,0
2.413144105E2,1.943731135E0,-4.089735585E-1,3.076200274E0,3.661742512E0,0
2.413243365E2,1.880678854E0,-4.161820060E-1,3.814109534E0,4.272890351E0,0
2.413342625E2,1.472583548E0,-3.877581060E-1,3.702400818E0,4.003327425E0,0
2.413441895E2,6.978722048E-1,-6.332709968E-1,2.955906676E0,3.102489653E0,0
2.413541155E2,-9.762255438E-3,-1.490979765E0,1.632907184E0,2.211221796E0,0
2.413640415E2,4.396740720E-2,-2.186133599E0,8.726150751E-2,2.188316206E0,0
2.413739675E2,7.501349106E-1,-1.195259757E0,-3.609183629E-1,1.456574864E0,0
2.413838945E2,1.476414059E0,3.493272811E-1,9.694915979E-1,1.800483818E0,0
2.413938205E2,1.737472649E0,1.380148716E0,1.975129660E0,2.970649568E0,0
2.414037465E2,1.660290572E0,1.957343161E0,2.080714002E0,3.304107715E0,0
2.414136725E2,2.298603331E0,1.933104697E0,2.222168674E0,3.736108223E0,0
2.414235995E2,3.456660470E0,2.153862231E0,2.023663596E0,4.547838879E0,0
2.414335255E2,3.932957116E0,3.007199036E0,2.460778488E0,5.528727565E0,0
2.414434515E2,3.673600357E0,3.405420150E0,4.269067351E0,6.581577473E0,0
2.414533785E2,3.253879032E0,3.066923667E0,5.586975964E0,7.155980014E0,0
2.414633045E2,3.865299861E0,3.054104231E0,4.338062156E0,6.564059639E0,0
2.414732305E2,5.143624286E0,3.783457260E0,2.110764159E0,6.725083269E0,0
2.414831565E2,5.998147491E0,4.637381710E0,8.857618086E-1,7.633325385E0,0
2.414930835E2,6.614887240E0,4.721268790E0,-5.974100232E-2,8.127157016E0,0
2.415030095E2,6.573607652E0,4.351784987E0,-5.067651705E-1,7.899820319E0,0
2.415129355E2,5.667143630E0,4.381811609E0,7.069517612E-1,7.198372781E0,0
2.415228625E2,4.198803114E0,4.564528327E0,1.636113797E0,6.414182317E0,0
2.415327885E2,2.160730079E0,4.358424500E0,1.006977001E0,4.967758174E0,0
2.415427145E2,-8.850170195E-2,3.454049689E0,2.817621195E-1,3.466652808E0,0
2.415526405E2,-2.375469804E0,2.658959922E0,-2.312620386E-1,3.573010886E0,0
2.415625675E2,-4.641228301E0,2.374284720E0,-3.420106602E-1,5.224480775E0,0
2.415724935E2,-5.542750549E0,2.937559868E0,1.006166650E0,6.353244285E0,0
2.415824195E2,-3.865634906E0,4.368424993E0,1.662405510E0,6.065464716E0,0
2.415923465E2,-1.155653203E0,5.153551689E0,1.157921192E0,5.406977975E0,0
2.416022725E2,9.366262990E-1,5.718640058E0,3.366311487E-1,5.804604506E0,0
2.416121985E2,1.990139901E0,6.441911983E0,-3.688555196E-2,6.742421476E0,0
2.416221245E2,1.751861477E0,6.323111764E0,1.620362860E-1,6.563308371E0,0
2.416320515E2,6.589101604E-1,5.550345497E0,3.042990428E-1,5.597597310E0,0
2.416419775E2,-3.825059907E-1,4.231221832E0,-1.409886485E-1,4.250814842E0,0
2.416519035E2,-1.375139845E0,3.318910010E0,-1.989982611E0,4.106848431E0,0
2.416618305E2,-2.211945694E0,2.454213819E0,-4.469236838E0,5.557872537E0,0
2.416717560E2,-2.038271841E0,1.995328428E0,-4.904976319E0,5.674035629E0,0
2.416816820E2,-1.731818684E0,2.138519138E0,-4.163923303E0,4.991063748E0,0
2.416916080E2,-1.735056287E0,1.763934808E0,-3.290119197E0,4.116645559E0,0
2.417015350E2,-1.274136065E0,1.248904452E0,-2.334796134E0,2.938444832E0,0
2.417114610E2,-4.445793012E-1,4.888664049E-1,-2.188219886E0,2.285814381E0,0
2.417213870E2,4.921148255E-1,-5.999430370E-1,-2.387653794E0,2.510577481E0,0
2.417313140E2,1.153515315E0,-1.496896563E0,-3.330954689E0,3.829693988E0,0
2.417412400E2,1.292653905E0,-2.078714985E0,-4.697274740E0,5.296829249E0,0
2.417511660E2,1.454188792E0,-2.714145944E0,-5.800082417E0,6.566750283E0,0
2.417610920E2,1.462501486E0,-2.953485929E0,-6.438459787E0,7.232963027E0,0
2.417710190E2,7.821604031E-1,-3.391794968E0,-7.240767941E0,8.033975876E0,0
2.417809450E2,4.079804090E-1,-4.382021524E0,-7.015578218E0,8.281720738E0,0
2.417908710E2,3.731350967E-1,-5.230023914E0,-6.872513807E0,8.644294417E0,0
2.418007980E2,-1.362836865E-1,-5.766839241E0,-6.342916868E0,8.573657473E0,0
2.418107240E2,-6.979961658E-1,-6.188367941E0,-5.608404840E0,8.380769731E0,0
2.418206500E2,-1.115532972E0,-6.256026658E0,-4.930004448E0,8.042837013E0,0
2.418305760E2,-1.346339823E0,-6.157520955E0,-4.275664179E0,7.616363923E0,0
2.418405030E2,-1.364613541E0,-6.107856460E0,-3.828704769E0,7.336692774E0,0
2.418504290E2,-1.162101074E0,-6.088914989E0,-3.529210968E0,7.133070497E0,0
2.418603550E2,-7.726724917E-1,-6.003530438E0,-3.382929420E0,6.934234778E0,0
2.418702820E2,-4.109366881E-1,-6.014414445E0,-3.140542743E0,6.797430309E0,0
2.418802080E2,-9.769118607E-2,-6.257995416E0,-2.574600388E0,6.767615337E0,0
2.418901340E2,1.720213569E-1,-6.469107383E0,-1.771494966E0,6.709481060E0,0
2.419000600E2,2.958354905E-1,-6.470465691E0,-6.237751186E-1,6.507191429E0,0
2.419099870E2,1.263010275E-1,-6.247406108E0,9.496053636E-1,6.320426044E0,0
2.419199130E2,-2.409804216E-1,-5.676596823E0,2.652233870E0,6.270260566E0,0
2.419298390E2,-4.803110148E-1,-4.286679749E0,4.084933560E0,5.940791540E0,0
2.419397660E2,-8.454845792E-1,-1.829396142E0,5.742644048E0,6.086008140E0,0
2.419496920E2,-1.124435065E0,2.373283677E0,7.293999238E0,7.752370896E0,0
2.419596180E2,1.060965586E0,9.646429405E0,8.161431926E0,1.268022947E1,0
2.419695440E2,3.499495710E0,1.724909556E1,8.597211460E0,1.958800175E1,0
2.419794710E2,3.727011456E0,2.112969729E1,7.572048376E0,2.275281606E1,0
2.419893970E2,2.990376597E0,1.928107433E1,5.217972218E0,2.019726253E1,0
2.419993230E2,2.252057740E0,1.121282773E1,3.320922037E0,1.190914744E1,0
2.420092500E2,1.167004549E0,1.720822703E0,3.049290803E0,3.690705189E0,0
2.420191760E2,-1.706989067E0,-5.062167310E0,2.920799993E0,6.088548443E0,0
2.420291020E2,-5.483227063E0,-9.383500582E0,5.164319336E-1,1.088037518E1,0
2.420390280E2,-7.056235077E0,-1.117909046E1,-1.375521814E0,1.329114658E1,0
2.420489550E2,-6.672595750E0,-1.132154735E1,-9.788864654E-1,1.317798115E1,0
2.420588810E2,-6.510916729E0,-9.019490942E0,2.567906495E0,1.141654051E1,0
2.420688070E2,-5.898466498E0,-3.178254653E0,5.909571530E0,8.933993806E0,0
2.420787340E2,-3.253651575E0,4.413750855E0,5.628834427E0,7.858194588E0,0
2.420886600E2,1.360852100E-1,1.416805846E1,2.492577401E-1,1.417090432E1,0
2.420985860E2,2.618424684E0,2.427169394E1,-4.319555719E0,2.479172919E1,0
2.421085120E2,6.555723943E0,2.416167741E1,-3.502069362E0,2.527901623E1,0
2.421184390E2,8.169439103E0,8.766019991E0,-5.830388535E0,1.332577473E1,0
2.421283650E2,8.993081993E-1,-4.505680779E0,-1.496873992E1,1.565800400E1,0
2.421382910E2,-7.702683359E0,-1.011334419E1,-1.342091294E1,1.848599378E1,0
2.421482180E2,-1.155704279E1,-1.227866872E1,-3.422334976E0,1.720590946E1,0
2.421581440E2,-8.417946353E0,-1.174669489E1,5.983506063E0,1.564125974E1,0
2.421680700E2,-1.698374949E0,-8.024392487E0,7.835881178E0,1.134356144E1,0
2.421779970E2,1.807091061E0,-3.249025258E0,2.281549634E0,4.362019252E0,0
2.421879230E2,1.934189064E0,-2.275327027E-2,-5.441557465E0,5.775132266E0,0
2.421978490E2,1.394267695E0,2.545198833E0,-1.007113314E1,1.048092278E1,0
2.422077750E2,1.697885830E0,4.926980853E0,-1.120697349E1,1.235937747E1,0
2.422177020E2,2.989839823E0,6.800925761E0,-9.587131621E0,1.212867784E1,0
2.422276280E2,4.296957692E0,7.114831195E0,-6.703049219E0,1.067780582E1,0
2.422375540E2,4.602955059E0,5.369661856E0,-4.347532892E0,8.301897733E0,0
2.422474810E2,3.385861799E0,2.128293527E0,-2.081157513E0,4.508315656E0,0
2.422574070E2,9.330723614E-1,-5.780457991E-1,-7.915141940E-1,1.353238965E0,0
2.422673330E2,-9.784880508E-1,-2.236666406E0,-1.816130564E-1,2.448080632E0,0
2.422772590E2,-2.310010956E0,-3.578234024E0,9.447853576E-1,4.362628648E0,0
2.422871860E2,-2.824035883E0,-4.357583671E0,1.160499668E0,5.320758742E0,0
2.422971120E2,-2.724466864E0,-4.191114610E0,4.385322569E-1,5.018014738E0,0
2.423070380E2,-1.665634635E0,-3.318194895E0,-1.007762501E0,3.847121178E0,0
2.423169650E2,-3.070975202E-1,-2.122517062E0,-1.954744073E0,2.901794610E0,0
2.423268910E2,4.122406903E-1,-9.527950197E-1,-2.318070758E0,2.539923774E0,0
2.423368170E2,1.252399041E0,-3.061309755E-1,-2.177546378E0,2.530598301E0,0
2.423467440E2,1.679082646E0,-6.085255802E-2,-9.023201001E-1,1.907145283E0,0
2.423566700E2,1.729121656E0,-1.712333715E-1,6.466131735E-1,1.853993302E0,0
2.423665960E2,1.418230901E0,-6.460120797E-1,2.141198332E0,2.648290164E0,0
2.423765220E2,9.423550355E-1,-1.272802607E0,2.959388693E0,3.356492355E0,0
2.423864490E2,5.535656999E-1,-1.748543767E0,2.561825391E0,3.150680819E0,0
2.423963750E2,2.300446665E-1,-2.018281088E0,1.628080015E0,2.603271717E0,0
2.424063010E2,2.371748344E-1,-2.134824282E0,8.203842366E-1,2.299294873E0,0
2.424162280E2,4.042794138E-1,-2.070667462E0,4.308427298E-1,2.153307001E0,0
2.424261540E2,6.204921994E-1,-1.789683022E0,3.902431726E-2,1.894597263E0,0
2.424360800E2,8.405665592E-1,-1.398609545E0,-1.474177352E-1,1.638411667E0,0
2.424460070E2,1.323374006E0,-1.029131590E0,4.294628235E-1,1.730568954E0,0
2.424559330E2,1.815022809E0,-5.265891320E-1,1.812758474E0,2.618720527E0,0
2.424658590E2,2.071967006E0,1.837458283E-1,2.978214973E0,3.632708938E0,0
2.424757850E2,2.128887896E0,3.833949137E-1,3.231261417E0,3.888470866E0,0
2.424857120E2,1.874805472E0,-3.358003324E-1,2.433385306E0,3.090149101E0,0
2.424956380E2,1.170782581E0,-1.609372433E0,1.186151988E0,2.316844410E0,0
2.425055640E2,8.529327625E-1,-2.706252787E0,1.883130884E-1,2.843722958E0,0
2.425154910E2,1.575387978E0,-2.680872948E0,-6.512017760E-1,3.176946772E0,0
2.425254170E2,2.246595709E0,-1.310675023E0,-7.609437811E-1,2.709999398E0,0
2.425353430E2,1.976080855E0,2.679135740E-2,-8.279540420E-2,1.977996057E0,0
2.425452700E2,1.969748759E0,7.240227073E-1,2.726416326E-1,2.116235458E0,0
2.425551960E2,2.869224628E0,1.153222954E0,3.448440747E-1,3.111477235E0,0
2.425651220E2,3.933082539E0,1.490096835E0,7.434934969E-1,4.271101663E0,0
2.425750490E2,4.379774439E0,2.355415170E0,1.456304168E0,5.181816920E0,0
2.425849750E2,4.068644971E0,3.296692929E0,2.939429515E0,6.005189592E0,0
2.425949010E2,3.302493367E0,3.150162290E0,4.727086769E0,6.570794032E0,0
2.426048270E2,2.936419660E0,2.546517380E0,4.805075762E0,6.180296455E0,0
2.426147540E2,2.977923197E0,2.846211741E0,3.165277927E0,5.194991068E0,0
2.426246800E2,2.924579049E0,3.481323441E0,1.871118072E0,4.916691810E0,0
2.426346060E2,3.588150902E0,3.667245018E0,7.859110996E-1,5.190488337E0,0
2.426445330E2,4.913805322E0,3.995385498E0,4.856125756E-1,6.351724773E0,0
2.426544590E2,5.385807188E0,4.393314836E0,1.584514750E0,7.128732097E0,0
2.426643850E2,4.655256356E0,4.787017221E0,2.382565985E0,7.089680267E0,0
2.426743120E2,3.157801969E0,4.586223836E0,2.051330574E0,5.934064330E0,0
2.426842380E2,1.601204166E0,3.903271387E0,1.409850086E0,4.448264781E0,0
2.426941640E2,3.837486702E-1,3.069417504E0,6.572434115E-1,3.162365532E0,0
2.427040900E2,-8.300490993E-1,2.129258317E0,5.499423265E-2,2.285989251E0,0
2.427140170E2,-2.478802238E0,1.774098439E0,-4.097470721E-1,3.075675286E0,0
2.427239430E2,-4.357472281E0,1.555099162E0,-4.309269297E-1,4.646675812E0,0
2.427338690E2,-5.000099115E0,8.919436312E-1,3.527753111E-1,5.091267526E0,0
2.427437960E2,-3.524495189E0,1.475668831E0,6.651780832E-1,3.878418069E0,0
2.427537220E2,-1.114780435E0,3.059904084E0,2.771346331E-2,3.256764723E0,0
2.427636480E2,3.888376482E-1,4.767419109E0,-9.391926420E-1,4.874583315E0,0
2.427735750E2,8.721801884E-1,6.482099311E0,-9.794625624E-1,6.613445144E0,0
2.427835010E2,7.021212302E-1,7.288346150E0,4.132950164E-1,7.333742332E0,0
2.427934270E2,-1.739017484E-1,6.658308663E0,1.694677901E0,6.872790500E0,0
2.428033540E2,-1.311856307E0,5.178364933E0,1.652996024E0,5.591853557E0,0
2.428132800E2,-2.218520450E0,3.680353891E0,6.006961584E-2,4.297725690E0,0
2.428232060E2,-2.634931667E0,2.743490780E0,-2.423424720E0,4.510276480E0,0
2.428331320E2,-2.509974037E0,2.783941233E0,-5.335108904E0,6.520251949E0,0
2.428430590E2,-1.324860807E0,2.869081371E0,-5.606599220E0,6.435902336E0,0
2.428529850E2,-4.796553592E-1,2.415809891E0,-4.011873769E0,4.707583014E0,0
2.428629110E2,-7.477290738E-1,1.455262048E0,-2.054113410E0,2.626074694E0,0
2.428728380E2,-1.008204112E0,8.998701167E-1,-1.809316803E0,2.258288966E0,0
2.428827640E2,-6.011721583E-1,1.552318811E-1,-2.202689698E0,2.288525029E0,0
2.428926900E2,-5.389817208E-2,-3.562252414E-1,-3.147919298E0,3.168469243E0,0
2.429026170E2,2.084511549E-1,-8.737582058E-1,-4.086105634E0,4.183678350E0,0
2.429125430E2,6.247717765E-1,-1.762291156E0,-4.273815582E0,4.664923314E0,0
2.429224690E2,8.677253410E-1,-2.667586904E0,-4.920021497E0,5.663530585E0,0
2.429323960E2,5.383142611E-1,-3.710555345E0,-5.808063866E0,6.913147552E0,0
2.429423220E2,3.024653560E-1,-4.592596132E0,-6.541119937E0,7.998104435E0,0
2.429522480E2,-6.718012244E-2,-5.270404785E0,-5.432141694E0,7.569005427E0,0
2.429621740E2,-7.286729980E-1,-5.786360171E0,-4.549313872E0,7.396565762E0,0
2.429721010E2,-1.430831797E0,-6.155898938E0,-4.609918508E0,7.822641498E0,0
2.429820270E2,-1.719512049E0,-6.439837391E0,-4.740578635E0,8.179322289E0,0
2.429919530E2,-1.782844996E0,-6.492140735E0,-4.457604972E0,8.074445472E0,0
2.430018800E2,-1.651070390E0,-6.381410843E0,-3.944226454E0,7.681494653E0,0
2.430118060E2,-1.121849426E0,-6.347213402E0,-3.839792844E0,7.502644413E0,0
2.430217320E2,-4.043150818E-1,-6.439628645E0,-3.909957678E0,7.544538211E0,0
2.430316590E2,1.584326470E-1,-6.549021864E0,-3.592624022E0,7.471394491E0,0
2.430415850E2,3.273792455E-1,-6.677506242E0,-2.598033689E0,7.172589897E0,0
2.430515110E2,2.803968312E-1,-6.731631578E0,-1.366661236E0,6.874681740E0,0
2.430614380E2,1.431009552E-1,-6.499945598E0,9.692286193E-2,6.502243052E0,0
2.430713640E2,-2.232043013E-1,-5.983344680E0,1.959819456E0,6.300089366E0,0
2.430812900E2,-5.604895341E-1,-5.187928639E0,3.922709870E0,6.528124142E0,0
2.430912170E2,-4.344621563E-1,-3.836537699E0,5.224362055E0,6.496286460E0,0
2.431011430E2,-1.297482718E-1,-1.868768368E0,6.116163014E0,6.396606901E0,0
2.431110690E2,-5.129206806E-2,1.217765105E0,6.265727774E0,6.383175328E0,0
2.431209950E2,2.498690665E-1,7.114274540E0,5.017864126E0,8.709437247E0,0
2.431309220E2,1.361583514E0,1.520826760E1,5.161552434E0,1.611790733E1,0
2.431408480E2,2.193501676E0,2.077662603E1,7.124060440E0,2.207332952E1,0
2.431507740E2,2.664604824E0,1.892104957E1,6.913655986E0,2.032006089E1,0
2.431607010E2,3.334740762E0,9.792648388E0,4.630709453E0,1.133401643E1,0
2.431706270E2,2.840742255E0,3.737370676E-1,9.729492027E-1,3.025909138E0,0
2.431805530E2,-7.426665545E-1,-5.552746364E0,-4.935734135E-1,5.623891936E0,0
2.431904800E2,-5.134783296E0,-8.784456847E0,-8.250099689E-1,1.020849269E1,0
2.432004060E2,-7.477242790E0,-1.027865667E1,-3.190220395E-1,1.271462614E1,0
2.432103320E2,-7.430943952E0,-9.039086716E0,2.833372425E0,1.203960199E1,0
