Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
2.993240708E0,-1.067386413E0,-1.250450456E-1,2.314304566E-1,1.099322553E0,0
3.003163708E0,-6.068496220E-1,-4.146693313E-1,1.017346088E-1,7.420020543E-1,0
3.013086708E0,1.297807056E-1,-3.436011028E-1,3.064041135E-1,4.783181266E-1,0
3.023009708E0,8.657314405E-2,-1.981557065E-1,1.353478030E-1,2.551070777E-1,0
3.032932708E0,-8.744256654E-1,9.070048892E-1,-7.906534839E-1,1.487417576E0,0
3.042855708E0,-1.188395126E0,2.029008974E0,-1.152355227E0,2.618603247E0,0
3.052778708E0,-5.754388180E-1,1.794146787E0,1.487490366E-1,1.890031429E0,0
3.062702708E0,-5.614131019E-2,1.604316346E0,7.320491803E-1,1.764335225E0,0
3.072625708E0,8.102749854E-2,1.617228168E0,1.005095440E0,1.905835577E0,0
3.082548708E0,1.580810831E-1,1.162375016E0,9.532984650E-1,1.511583035E0,0
3.092471708E0,3.944160381E-1,5.692603576E-1,-5.672033072E-2,6.948658588E-1,0
3.102394708E0,7.559435347E-1,7.156910098E-1,-4.403526413E-1,1.130298499E0,0
3.112317708E0,4.514942184E-1,4.948516148E-1,-7.972941667E-1,1.041346791E0,0
3.122240708E0,2.365570030E-1,5.038148117E-1,-3.583998209E-1,6.619962325E-1,0
3.132163708E0,6.684614410E-1,7.383460468E-1,9.335337067E-1,1.365093683E0,0
3.142086708E0,1.180137688E-1,8.499816728E-1,1.546313721E-1,8.719558216E-1,0
3.152009708E0,-2.977130315E-1,1.980481178E-1,-3.124851447E-1,4.748716371E-1,0
3.161932708E0,-6.775782734E-2,-3.201789111E-1,-4.496122921E-1,5.561086867E-1,0
3.171855708E0,-4.265657839E-1,-2.152360082E-2,-6.180582958E-1,7.512773725E-1,0
3.181778708E0,-1.371636924E-1,-1.317202270E-1,-1.040535414E0,1.057770318E0,0
3.191701708E0,9.716765562E-1,-4.641800451E-1,-5.567765157E-1,1.212278241E0,0
3.201624708E0,9.432318985E-1,-4.798207623E-1,4.075209640E-2,1.059044433E0,0
3.211547708E0,2.319160679E-1,-1.635875523E-1,7.865347052E-1,8.361715089E-1,0
3.221470708E0,-2.516530520E-1,4.131589955E-1,1.472820652E0,1.550235559E0,0
3.231393708E0,-7.302017525E-2,8.402331948E-1,1.528037079E0,1.745342683E0,0
3.241317708E0,-1.309521952E-1,1.159421003E0,1.312205240E0,1.755929421E0,0
3.251240708E0,-1.643099758E-1,1.253141345E0,8.067368352E-1,1.499394984E0,0
3.261163708E0,2.544670245E-1,9.626247740E-1,6.604500246E-1,1.194819717E0,0
3.271086708E0,3.770995089E-1,6.424406004E-1,1.017606143E0,1.261132914E0,0
3.281009708E0,4.738580641E-1,1.846211565E-1,5.877352202E-1,7.772124069E-1,0
3.290932708E0,7.142941099E-1,2.472921985E-1,6.950117469E-2,7.590783360E-1,0
3.300855708E0,4.901603937E-2,5.753192425E-1,-5.221322380E-2,5.797594532E-1,0
3.310778708E0,1.649993625E-1,1.348098958E-1,1.812823232E-1,2.797530667E-1,0
3.320701708E0,1.411783907E0,-1.595021027E0,-1.588051146E-1,2.135988048E0,0
3.330624708E0,5.425268877E-1,-3.381350087E0,-1.382697956E0,3.693198813E0,0
3.340547708E0,-9.665070328E-1,-3.486682999E0,-1.272290830E0,3.835338073E0,0
3.350470708E0,-9.727737862E-1,-2.501115505E0,-8.829728329E-1,2.825156391E0,0
3.360393708E0,-1.693483461E0,-1.785279484E0,-5.682501049E-1,2.525473669E0,0
3.370316708E0,-2.383168979E0,-1.577091125E0,1.517619972E-1,2.861772616E0,0
3.380239708E0,-2.365656861E0,-2.188516924E0,1.504419444E0,3.556573713E0,0
3.390162708E0,-1.823517351E0,-3.751895744E0,1.979021566E0,4.617192173E0,0
3.400085708E0,-8.035503951E-1,-4.804338428E0,2.079165659E0,5.296252525E0,0
3.410009708E0,-1.382495204E-1,-5.547185077E0,2.112761422E0,5.937519350E0,0
3.419932708E0,2.433982453E-1,-6.285765597E0,1.984564142E0,6.596103902E0,0
3.429855708E0,-2.303680176E-1,-5.431092703E0,1.080508150E0,5.542322188E0,0
3.439778708E0,1.442098796E-2,-5.594357489E0,1.194192055E0,5.720414176E0,0
3.449701708E0,-7.019991696E-1,-4.862945656E0,-1.491835213E0,5.134843287E0,0
3.459624708E0,-2.522482401E0,-2.463848861E0,-2.119093079E0,4.113881883E0,0
3.469547708E0,-2.988477129E0,-2.616101001E0,-7.507947689E-1,4.042112416E0,0
3.479470708E0,-5.155078397E0,1.977468107E0,1.399511332E0,5.695949909E0,0
3.489393708E0,-4.537269192E0,2.605746167E0,1.163719730E0,5.360127649E0,0
3.499316708E0,-2.713268569E0,8.988029999E-1,1.197645275E0,3.099036522E0,0
3.509239708E0,-9.115931994E-1,-8.487502491E-1,9.494581600E-1,1.566157701E0,0
3.519162708E0,3.115238625E-1,-1.965742686E0,6.058067711E-1,2.080431029E0,0
3.529085708E0,9.836364511E-1,-2.322714032E0,6.958215863E-1,2.616621643E0,0
3.539008708E0,1.653242631E0,-3.093546039E0,1.103394079E0,3.677052731E0,0
3.548931708E0,4.299836276E0,-6.122293820E0,1.720244998E0,7.676608396E0,0
3.558855708E0,5.993334648E0,-7.495607725E0,4.050442296E0,1.041682668E1,0
3.568778708E0,-2.809103556E0,4.898682083E0,-5.948699562E-1,5.678205633E0,0
3.578701708E0,-8.630288574E-1,5.637751431E0,3.779347837E-1,5.715933406E0,0
3.588624708E0,-2.737198007E0,7.887051916E0,2.352020862E0,8.673513878E0,0
3.598547708E0,-3.814557138E0,8.509469896E0,2.087537849E0,9.556136162E0,0
3.608470708E0,-3.313939877E0,5.398611420E0,-4.294160092E-1,6.349141744E0,0
3.618393708E0,-3.394756583E0,2.894073540E0,-1.587716101E0,4.735068778E0,0
3.628316708E0,-3.155485010E0,1.600179441E0,-1.610663499E0,3.887402320E0,0
3.638239708E0,-4.031235362E0,1.862356312E0,-1.322250756E0,4.633311628E0,0
3.648162708E0,-4.127458313E0,1.846245478E0,-1.085088859E0,4.649941109E0,0
3.658085708E0,-3.412768346E0,2.288071618E0,-1.447715047E0,4.356390521E0,0
3.668008708E0,-2.480759593E0,2.035580660E0,-2.133746055E0,3.853651387E0,0
3.677931708E0,-1.284198100E0,1.197551281E0,-3.225921301E-1,1.785317762E0,0
3.687854708E0,-6.292872888E-1,2.098238254E-1,1.534926268E0,1.672132524E0,0
3.697778208E0,-4.346831810E-1,-9.558665621E-1,8.993052757E-1,1.382526792E0,0
3.707702208E0,-9.074615568E-2,-1.533056329E0,1.662173960E0,2.263033108E0,0
3.717625208E0,1.060958423E0,-2.297133633E0,2.293701317E0,3.415189810E0,0
3.727548208E0,2.014724227E0,-3.575889291E0,2.831939857E0,4.986580119E0,0
3.737471208E0,2.962271370E0,-4.234161227E0,2.773501614E0,5.864766336E0,0
3.747394208E0,3.330784243E0,-3.862070736E0,1.913624114E0,5.447170944E0,0
3.757317208E0,2.236059173E0,-2.302441151E0,2.065404968E0,3.816686201E0,0
3.767240208E0,1.578207066E0,-5.420731437E-1,2.205004903E0,2.765253598E0,0
3.777163208E0,4.621248219E-1,2.720610040E0,1.146276608E0,2.988181455E0,0
3.787086208E0,-4.496005245E-1,4.534456682E0,-1.863028011E0,4.922835707E0,0
3.797009208E0,-3.946794552E-1,3.083026899E0,-7.692515051E0,8.296723121E0,0
3.806932208E0,-2.294742706E0,1.624735993E0,-1.384002382E1,1.412274302E1,0
3.816855208E0,-4.887695165E0,1.421359307E0,-9.098883852E0,1.042590589E1,0
3.826778208E0,-3.457654497E0,1.970867770E0,-2.800471604E0,4.866449999E0,0
3.836701208E0,-1.325452107E0,1.581108747E0,-1.489171221E0,2.544476190E0,0
3.846625208E0,-1.834780623E-1,8.783137715E-1,-1.311693170E0,1.589225677E0,0
3.856548208E0,3.068080465E-1,1.696721649E-1,5.525487229E-2,3.549266429E-1,0
3.866471208E0,-1.598690886E-2,-1.246359159E0,1.729966432E0,2.132240744E0,0
3.876394208E0,-9.965395018E-1,-1.893836551E0,4.446233307E0,4.934440037E0,0
3.886317208E0,-1.102779317E0,-1.418388337E0,7.747156112E0,7.952758988E0,0
3.896240208E0,-1.280395802E0,-1.025517426E0,6.397362632E0,6.604343119E0,0
3.906163208E0,-1.966127725E0,2.619172543E-1,3.187892618E0,3.754586292E0,0
3.916086208E0,-7.374169242E-1,2.658588624E-1,9.132241340E-1,1.203512764E0,0
3.926009208E0,-1.289644251E-1,1.175565165E-1,6.612850801E-1,6.839220092E-1,0
3.935932208E0,-3.278162518E-1,5.107893705E-2,8.763914263E-1,9.370883015E-1,0
3.945855208E0,-6.634478921E-1,-7.395324469E-2,1.478124661E0,1.621876907E0,0
3.955778208E0,-9.974072286E-1,-1.419154322E-1,1.741631774E0,2.012024454E0,0
3.965701208E0,-1.369541282E0,-7.875205457E-2,1.840826133E0,2.295753920E0,0
3.975625208E0,-1.572993104E0,-4.724316359E-2,1.763910689E0,2.363878199E0,0
3.985548208E0,-1.570620889E0,6.122619510E-3,1.814489250E0,2.399845558E0,0
3.995471208E0,-1.450779280E0,1.844270289E-2,1.893991649E0,2.385855197E0,0
4.005394208E0,-1.217335920E0,-5.483109534E-2,1.964012056E0,2.311332202E0,0
4.015317208E0,-1.016508913E0,-1.099475348E-1,2.102434216E0,2.337864081E0,0
4.025240208E0,-8.472755814E-1,-1.134962100E-1,2.223707953E0,2.382358991E0,0
4.035163208E0,-7.433033162E-1,-1.351443565E-1,2.271066746E0,2.393430170E0,0
4.045086208E0,-7.198904800E-1,-1.514814770E-1,2.214614071E0,2.333603314E0,0
4.055009208E0,-9.701352301E-1,-1.535701025E-1,2.245623171E0,2.451034387E0,0
4.064932208E0,-1.067149309E0,-1.920880508E-1,2.060786837E0,2.328636480E0,0
4.074855208E0,-1.006321017E0,-2.240220344E-1,1.787421466E0,2.063429998E0,0
4.084778208E0,-8.869024542E-1,-2.173907071E-1,1.598080437E0,1.840574846E0,0
4.094701208E0,-5.936543566E-1,-1.389286745E-1,1.283598468E0,1.421038950E0,0
4.104625208E0,-1.654414120E-1,-1.723700702E-2,7.903285249E-1,8.076429610E-1,0
4.114548208E0,2.341026342E-1,1.244591546E-1,6.513293914E-1,7.032240757E-1,0
4.124471208E0,2.892825159E-1,1.245082712E-1,7.990571022E-1,8.588823762E-1,0
4.134394208E0,2.417686263E-1,-2.398843610E-1,6.812729828E-1,7.616622955E-1,0
4.144317208E0,9.134459993E-2,-6.458974743E-1,5.236487134E-1,8.365018579E-1,0
4.154240208E0,4.999924868E-2,-7.576868820E-1,3.753795505E-1,8.470532114E-1,0
4.164163208E0,5.196972381E-2,-5.562257445E-1,2.249508646E-1,6.022381776E-1,0
4.174086208E0,1.280540228E-2,-3.727564895E-1,7.686281919E-2,3.808139595E-1,0
4.184009208E0,-8.062316358E-2,-2.090882456E-1,6.498010755E-2,2.333246737E-1,0
4.193932208E0,-5.104762521E-1,9.891033053E-2,1.339304745E-1,5.369419238E-1,0
4.203855208E0,-1.072092545E0,2.305206299E-1,5.938082846E-1,1.247048702E0,0
4.213778208E0,-1.442854549E0,3.873844689E-1,9.420134850E-1,1.766149875E0,0
4.223702208E0,-1.934721160E0,9.282337904E-1,1.084542729E0,2.404370368E0,0
4.233625208E0,-2.707164660E0,1.588684400E0,1.262876959E0,3.383417922E0,0
4.243548208E0,-3.533394943E0,1.943285869E0,1.543293049E0,4.317753262E0,0
4.253471208E0,-3.950078056E0,2.135841697E0,1.633371892E0,4.778372122E0,0
4.263394208E0,-3.980739685E0,2.520348752E0,1.685699648E0,5.004001356E0,0
4.273317208E0,-3.601808536E0,3.491532680E0,1.472465580E0,5.227999624E0,0
4.283240208E0,-2.783751783E0,3.924110863E0,8.587852407E-1,4.887272465E0,0
4.293163208E0,-2.034276731E0,4.567073620E0,7.252981313E-1,5.051979874E0,0
4.303086208E0,-1.962435501E0,5.407765236E0,1.385094291E0,5.917226051E0,0
4.313009208E0,-1.895324668E0,6.408105721E0,1.868821432E0,6.938916923E0,0
4.322932208E0,-1.647224092E0,7.789852481E0,1.901278303E0,8.185964089E0,0
4.332856208E0,-8.809380019E-1,8.750196841E0,1.885462754E0,8.994274085E0,0
4.342779208E0,4.842307323E-1,8.258964068E0,7.785930169E-1,8.309703602E0,0
4.352702208E0,8.969482630E-1,6.291242684E0,-1.484713304E-1,6.356594563E0,0
4.362625208E0,2.928241745E-1,3.267802421E0,-3.161238670E-1,3.296090557E0,0
4.372548208E0,-7.958875459E-1,-5.350775349E-1,-2.137695996E-1,9.825692829E-1,0
4.382471208E0,-2.056541759E0,-3.752897957E0,2.676516187E-1,4.287801823E0,0
4.392394208E0,-3.780139550E0,-5.911332126E0,9.223760498E-1,7.077010676E0,0
4.402317208E0,-4.619757033E0,-8.324149997E0,1.063738335E0,9.579413733E0,0
4.412240208E0,-4.747568981E0,-8.707388206E0,2.931110169E-1,9.921891688E0,0
4.422163208E0,-5.045719092E0,-1.156410505E1,-5.428958470E-1,1.262863978E1,0
4.432086208E0,-7.482422254E0,-1.434528172E1,-1.140554450E0,1.621957506E1,0
4.442010208E0,-6.225665722E-1,3.433198518E-1,-6.261947695E-1,9.474056928E-1,0
4.451933208E0,3.040169147E0,4.754638265E0,1.778290892E0,5.917054332E0,0
4.461856208E0,3.792766612E0,3.516837675E0,2.505558804E0,5.747264630E0,0
4.471779208E0,2.190883293E0,1.886854391E0,2.045870444E0,3.542001548E0,0
4.481702208E0,-1.459188015E-1,1.099494059E0,8.131468454E-1,1.375277163E0,0
4.491625208E0,-1.467501148E0,1.533921132E0,-9.496886864E-2,2.124968881E0,0
4.501548208E0,-1.856350929E0,3.068821088E0,-6.872919604E-1,3.651858688E0,0
4.511471208E0,-2.127986548E0,4.268369193E0,-1.548678920E0,5.014549702E0,0
4.521394208E0,-2.314601897E0,4.349820322E0,-1.865160636E0,5.268504814E0,0
4.531317208E0,-2.463919320E0,3.478140802E0,-1.548935905E0,4.535147659E0,0
4.541241208E0,-3.366743450E0,7.027230549E-1,-1.995157689E-1,3.445081667E0,0
4.551164208E0,-4.210122154E0,-3.124932724E0,-7.168318015E-1,5.291897667E0,0
4.561087208E0,-4.228488843E0,-3.927291164E0,-1.594048343E0,5.987046342E0,0
4.571010208E0,-3.515372363E0,3.323611756E0,-3.576716087E0,6.016405565E0,0
4.580933208E0,-8.787140134E-1,8.012298106E0,-4.356426214E0,9.162287303E0,0
4.590856208E0,1.907993830E0,8.266592345E0,-1.362295120E0,8.592603648E0,0
4.600779208E0,3.147585714E0,3.899906899E0,2.173322350E-2,5.011690531E0,0
4.610702208E0,1.694929331E0,3.124196559E-1,-1.484106363E0,2.274414909E0,0
4.620625208E0,-3.205217041E-1,-7.427858377E-1,-2.170330914E0,2.316204059E0,0
4.630548208E0,-1.299689421E0,-1.729867761E0,-2.284912075E0,3.146817162E0,0
4.640471208E0,-1.290886145E0,-2.430006346E0,-2.662878141E0,3.829130172E0,0
4.650395208E0,-7.524520160E-1,-2.569413323E0,-2.952009214E0,3.985276309E0,0
4.660318208E0,-1.060388539E-1,-2.445370490E0,-3.151698938E0,3.990524686E0,0
4.670241208E0,3.534424784E-1,-2.329675142E0,-3.367916694E0,4.110373549E0,0
4.680164208E0,7.410442445E-1,-2.334241818E0,-3.432526672E0,4.216642123E0,0
4.690087208E0,1.229287921E0,-2.512691823E0,-3.337954099E0,4.355078249E0,0
4.700010333E0,1.651833598E0,-2.821378031E0,-3.119914058E0,4.519136197E0,0
4.709933333E0,1.847235997E0,-3.102636706E0,-2.929163266E0,4.649584153E0,0
4.719856333E0,1.887909375E0,-3.318074443E0,-2.922862599E0,4.808008484E0,0
4.729779333E0,1.976663530E0,-3.489094976E0,-2.974986433E0,4.993147979E0,0
4.739703333E0,1.964579967E0,-3.539586852E0,-3.048447927E0,5.067670500E0,0
4.749626333E0,1.840988832E0,-3.615919329E0,-3.051721783E0,5.077117126E0,0
4.759549333E0,1.788339917E0,-3.725608417E0,-2.860514908E0,5.026018630E0,0
4.769472333E0,1.749868015E0,-3.752426671E0,-2.459898774E0,4.815998959E0,0
4.779395333E0,1.669379923E0,-3.700598121E0,-1.846048427E0,4.459725393E0,0
4.789318333E0,1.535709795E0,-3.525188084E0,-1.082650570E0,3.994682448E0,0
4.799241333E0,1.396120970E0,-3.316395707E0,-2.897090703E-1,3.609925982E0,0
4.809164333E0,1.325164131E0,-3.070789846E0,5.039159685E-1,3.382268699E0,0
4.819087333E0,1.371411368E0,-2.850118850E0,1.208596671E0,3.385949278E0,0
4.829010333E0,1.331996164E0,-2.460807139E0,1.879300081E0,3.370690486E0,0
4.838934333E0,1.149217831E0,-1.752180151E0,2.612934734E0,3.349367825E0,0
4.848857333E0,7.731107406E-1,-5.650281429E-1,3.513604165E0,3.641753869E0,0
4.858780333E0,4.510308266E-2,1.057008190E0,4.554708513E0,4.675967305E0,0
4.868703333E0,-1.107079433E0,2.874891164E0,5.704557624E0,6.483255491E0,0
4.878626333E0,-2.412059487E0,4.451719165E0,6.501821970E0,8.240723477E0,0
4.888549333E0,-3.135591028E0,5.740619157E0,6.827704840E0,9.455379039E0,0
4.898472333E0,-2.694646064E0,6.591484929E0,7.032316457E0,1.000811000E1,0
4.908395333E0,-1.643426033E0,6.341380219E0,7.049397343E0,9.623302714E0,0
4.918318333E0,-7.611779621E-1,4.729894018E0,6.292941885E0,7.909007958E0,0
4.928241333E0,-1.239397757E-2,2.296103354E0,4.892001640E0,5.404065531E0,0
4.938165333E0,9.288391965E-1,2.588995063E-1,3.737685548E0,3.860060163E0,0
4.948088333E0,2.220690351E0,-1.000659742E0,2.707589168E0,3.641953413E0,0
4.958011333E0,3.560725121E0,-1.664658442E0,9.056290394E-1,4.033610675E0,0
4.967934333E0,4.141241954E0,-2.718084628E0,-1.787910147E0,5.266354684E0,0
4.977857333E0,4.134615304E0,-4.332592671E0,-3.658960099E0,7.018147332E0,0
4.987780333E0,3.699541237E0,-5.227341796E0,-3.320264810E0,7.213588984E0,0
4.997703333E0,2.626086583E0,-4.839082584E0,-1.150201113E0,5.624590083E0,0
5.007626333E0,1.670734138E0,-3.556808072E0,4.181653816E-1,3.951847480E0,0
5.017549333E0,7.522646128E-1,-1.323437156E0,5.309970555E-1,1.612248686E0,0
5.027473333E0,-2.023495306E-1,1.618939648E0,-3.730468038E-1,1.673641190E0,0
5.037396333E0,-1.099791098E0,4.879318444E0,-1.424924939E0,5.200740334E0,0
5.047319333E0,-1.714038032E0,8.178272492E0,-1.771430939E0,8.541664644E0,0
5.057242333E0,-8.992180060E-1,1.103545946E1,-8.331987020E-1,1.110334087E1,0
5.067165333E0,1.000968475E0,1.230025664E1,7.363992164E-1,1.236286921E1,0
5.077088333E0,1.697764646E0,1.026258852E1,-9.152819154E-1,1.044226360E1,0
5.087011333E0,1.868251913E0,4.543559627E0,-5.978919507E0,7.738331717E0,0
5.096934333E0,3.338144426E0,-4.076552453E0,-8.251528164E0,9.790260729E0,0
5.106857333E0,5.083819549E0,-1.045110276E1,-6.047627800E0,1.310131948E1,0
5.116781333E0,4.293762481E0,-1.135326264E1,-3.923782250E0,1.275652915E1,0
5.126704333E0,2.925800532E0,-8.675726117E0,-3.742486112E0,9.891144257E0,0
5.136627333E0,1.045995983E0,-4.769964986E0,-1.640474651E0,5.151488197E0,0
5.146550333E0,-2.982466484E0,-4.769550419E-1,3.665369524E-1,3.042522272E0,0
5.156473333E0,-7.091158742E0,2.269720132E0,-1.804418006E0,7.661076042E0,0
5.166396333E0,-9.039966722E0,2.481267716E0,-4.909837402E0,1.058225832E1,0
5.176319333E0,-7.501960725E0,1.564501485E0,-5.984036990E0,9.722951112E0,0
5.186242333E0,-4.056357632E0,1.003558207E0,-5.382704655E0,6.814299356E0,0
5.196166333E0,-9.174582490E-1,1.632056707E0,-2.465297801E0,3.095647263E0,0
5.206089333E0,1.604835871E0,3.175416999E0,2.303209329E0,4.238342188E0,0
5.216012333E0,3.240028732E0,3.299103736E0,5.061101947E0,6.855408417E0,0
5.225935333E0,2.789891945E0,2.166351299E0,3.301633242E0,4.835013658E0,0
5.235858333E0,1.186956126E0,7.066535532E-1,5.995460111E-1,1.505881638E0,0
5.245781333E0,-7.397385612E-3,-4.469067854E-1,-5.832868047E-1,7.348495715E-1,0
5.255704333E0,-8.837794563E-1,-1.317230921E0,-9.811651985E-1,1.865167171E0,0
5.265627333E0,-1.247916858E0,-1.786325551E0,-8.687455340E-1,2.345841909E0,0
5.275550333E0,-1.208281433E0,-1.858994163E0,-1.154458983E0,2.499715756E0,0
5.285474333E0,-1.500174365E0,-1.660481776E0,-1.610772842E0,2.757229044E0,0
5.295397333E0,-1.756352870E0,-1.189031888E0,-1.746631143E0,2.747597602E0,0
5.305320333E0,-1.726220560E0,-5.429081261E-1,-1.324728221E0,2.242652785E0,0
5.315243333E0,-1.615999083E0,4.876332271E-1,-3.533496173E-1,1.724556509E0,0
5.325166333E0,-1.158852873E0,6.399052477E-1,6.308993661E-1,1.466442197E0,0
5.335089333E0,-7.377416640E-1,2.092268246E-1,1.296803089E0,1.506564595E0,0
5.345012333E0,-6.794376149E-1,-2.339096761E-1,1.649044622E0,1.798804429E0,0
5.354935333E0,-8.153592125E-1,-5.855752587E-1,1.555200904E0,1.851042647E0,0
5.364858333E0,-9.829825131E-1,-7.172463691E-1,8.011375415E-1,1.456886521E0,0
5.374782333E0,-1.065824403E0,-7.185029358E-1,9.547331890E-2,1.288931061E0,0
5.384705333E0,-8.727024179E-1,-7.560227644E-1,-7.408420404E-2,1.157008384E0,0
5.394628333E0,-4.066413235E-1,-7.358674121E-1,-2.161118845E-1,8.680796973E-1,0
5.404551333E0,3.400104739E-2,-7.094596320E-1,-4.060083989E-1,8.181270444E-1,0
5.414474333E0,4.437139133E-1,-7.031662738E-1,-4.137372851E-2,8.324882167E-1,0
5.424397333E0,6.207836831E-1,-6.806585866E-1,9.585808396E-1,1.329490774E0,0
5.434320333E0,4.887964576E-1,-7.552152640E-1,1.649617649E0,1.878965263E0,0
5.444243333E0,2.035415769E-1,-7.113938910E-1,2.027629616E0,2.158423569E0,0
5.454167333E0,-9.895623118E-2,-4.749108553E-1,2.291343720E0,2.342133365E0,0
5.464090333E0,-3.104795498E-1,-1.051165652E-1,2.182328231E0,2.206808454E0,0
5.474013333E0,-3.366171885E-1,2.861948937E-1,1.848323579E0,1.900399616E0,0
5.483936333E0,-1.337410247E-1,4.512898582E-1,1.886600622E0,1.944430792E0,0
5.493859333E0,1.726902053E-1,5.358096063E-2,2.516192551E0,2.522680673E0,0
5.503782333E0,1.969006017E-1,-9.232139558E-1,3.156287248E0,3.294426057E0,0
5.513705333E0,-5.173850298E-2,-1.784555599E0,2.920021144E0,3.422548618E0,0
5.523628333E0,-1.229283535E-1,-1.827753074E0,2.056842306E0,2.754340747E0,0
5.533552333E0,2.404325375E-1,-1.260349792E0,1.485541270E0,1.962937153E0,0
5.543475333E0,6.308572662E-1,-2.897634494E-1,1.753643270E0,1.886056326E0,0
5.553398333E0,4.777125487E-1,7.932683587E-1,2.214316009E0,2.400141529E0,0
5.563321333E0,-4.100003296E-1,1.636773071E0,2.046097608E0,2.652101389E0,0
5.573244333E0,-1.517574071E0,1.981112092E0,1.448367304E0,2.885412281E0,0
5.583167333E0,-2.172132734E0,1.878356633E0,6.488516338E-1,2.944043596E0,0
5.593090333E0,-2.007454968E0,1.527448849E0,1.056417621E0,2.734774877E0,0
5.603013333E0,-1.579745176E0,8.672748131E-1,3.392076219E0,3.841085979E0,0
5.612937333E0,-1.934778755E0,2.479114187E-1,4.862138740E0,5.238818763E0,0
5.622860333E0,-2.765428948E0,2.097630143E-1,3.947005051E0,4.823945135E0,0
5.632783333E0,-3.396869182E0,2.161177683E-1,2.199587019E0,4.052605358E0,0
5.642706333E0,-3.657721951E0,7.775913888E-1,1.748585429E0,4.128090265E0,0
5.652629333E0,-3.966313727E0,1.288794742E0,2.677537111E0,4.955990461E0,0
5.662552333E0,-4.709607103E0,1.764621856E0,2.568684175E0,5.647338112E0,0
5.672475333E0,-5.311879086E0,2.909323078E0,1.484150656E0,6.235617320E0,0
5.682398333E0,-5.221519139E0,4.248337217E0,7.657583785E-1,6.774881336E0,0
5.692322333E0,-4.600950926E0,4.787109607E0,6.894381809E-1,6.675364621E0,0
5.702245708E0,-3.550999155E0,4.402762767E0,5.767448667E-1,5.685644170E0,0
5.712168708E0,-2.148641837E0,3.149201592E0,5.191863377E-2,3.812719234E0,0
5.722091708E0,-5.206615171E-1,2.059899815E0,-7.971590960E-1,2.269303480E0,0
5.732014708E0,9.897938615E-1,1.579929364E0,-1.630773243E0,2.476951766E0,0
5.741937708E0,1.947377751E0,1.279086610E0,-1.476856985E0,2.758523013E0,0
5.751860708E0,2.265798112E0,8.592103332E-1,-8.734208214E-1,2.575839167E0,0
5.761783708E0,1.895056280E0,7.274649632E-1,-9.913888358E-2,2.032307087E0,0
5.771707708E0,8.324566904E-1,1.308432616E0,1.838055430E-1,1.561654421E0,0
5.781630708E0,-7.176957276E-1,2.162454715E0,6.029005587E-2,2.279239444E0,0
5.791553708E0,-2.065916600E0,2.571482652E0,-2.030919260E-1,3.304811758E0,0
5.801476708E0,-2.773058103E0,2.801726124E0,-8.561329436E-1,4.033916724E0,0
5.811399708E0,-3.003593059E0,3.004243269E0,-1.614224453E0,4.544531820E0,0
5.821322708E0,-2.640492369E0,2.792151309E0,-2.520439968E0,4.595750919E0,0
5.831245708E0,-2.100003820E0,2.082999240E0,-3.076413405E0,4.267695083E0,0
5.841169708E0,-1.744620286E0,1.105174629E0,-2.820353599E0,3.495640904E0,0
5.851092708E0,-1.386955167E0,1.766075474E-1,-2.333635023E0,2.720420424E0,0
5.861015708E0,-1.035426117E0,-5.585845113E-3,-2.020044754E0,2.269960188E0,0
5.870938708E0,-4.491500697E-1,2.352539510E-1,-2.179452571E0,2.237653618E0,0
5.880861708E0,-8.555697106E-2,4.088303018E-1,-2.285804945E0,2.323653687E0,0
5.890784708E0,-1.200495135E-1,3.891105670E-1,-2.117629667E0,2.156426286E0,0
5.900707708E0,-3.309253626E-1,3.627565813E-1,-2.093185675E0,2.150007023E0,0
5.910630708E0,-6.742618789E-1,3.418586326E-1,-2.414776103E0,2.530343857E0,0
5.920554708E0,-1.056495243E0,1.553669518E-1,-2.859404521E0,3.052296726E0,0
5.930477708E0,-1.275939492E0,-9.111072958E-2,-3.108886794E0,3.361770345E0,0
5.940400708E0,-1.407204952E0,-2.868369180E-1,-3.429051087E0,3.717646104E0,0
